2025-08-13 20:31:02,467 | INFO | database:92 | Database initialized successfully
2025-08-13 20:33:26,142 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A%F0%9F%8E%AE+%D8%A8%D8%A7%D8%B2%DB%8C+%D8%A8%D8%A7+%D9%85%D9%88%D9%81%D9%82%DB%8C%D8%AA+%D8%A7%DB%8C%D8%AC%D8%A7%D8%AF+%D8%B4%D8%AF%21%0A%0A%F0%9F%8F%B7%EF%B8%8F+%DA%A9%D8%AF+%D8%A8%D8%A7%D8%B2%DB%8C%3A+%3Ccode%3EWWFK764J%3C%2Fcode%3E%0A%F0%9F%8E%AF+%D9%86%D9%88%D8%B9%3A+%F0%9F%8E%AF+%DA%A9%D9%84%D8%A7%D8%B3%DB%8C%DA%A9%0A%0A%D8%A8%D8%B1%D8%A7%DB%8C+%D8%B4%D8%B1%D9%88%D8%B9+%D8%A8%D8%A7%D8%B2%DB%8C+%D8%B1%D9%88%DB%8C+%D8%AF%DA%A9%D9%85%D9%87+%D8%B2%DB%8C%D8%B1+%DA%A9%D9%84%DB%8C%DA%A9+%DA%A9%D9%86+%D9%88+%DA%86%D8%AA+%D9%85%D9%88%D8%B1%D8%AF+%D9%86%D8%B8%D8%B1%D8%AA+%D8%B1%D9%88+%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8+%DA%A9%D9%86+%F0%9F%91%87%0A&inline_message_id=BAAAABXVBgBKixYg3IvkzcpGe44&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83d%5Cude80+%5Cu0634%5Cu0631%5Cu0648%5Cu0639+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu062f%5Cu0631+%5Cu0686%5Cu062a%22%2C+%22switch_inline_query%22%3A+%22game_WWFK764J%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%5Cud83d%5Cudd19+%5Cu0628%5Cu0631%5Cu06af%5Cu0634%5Cu062a%22%2C+%22callback_data%22%3A+%22back_to_main%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:33:30,460 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334572&timeout=20 HTTP/1.1" 200 230
2025-08-13 20:33:30,461 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:33:30,835 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:33:31,000 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:31,155 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:31,541 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerInlineQuery?inline_query_id=2312188609307407597&results=%5B%7B%22type%22%3A+%22article%22%2C+%22id%22%3A+%22game_WWFK764J%22%2C+%22title%22%3A+%22%5Cud83c%5Cudfae+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cud83c%5Cudfaf+%5Cu06a9%5Cu0644%5Cu0627%5Cu0633%5Cu06cc%5Cu06a9%22%2C+%22input_message_content%22%3A+%7B%22message_text%22%3A+%22%5Cn%5Cud83c%5Cudfae+%3Cb%3E%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu062d%5Cu0642%5Cu06cc%5Cu0642%5Cu062a+%5Cu06cc%5Cu0627+%5Cu0634%5Cu062c%5Cu0627%5Cu0639%5Cu062a%3C%2Fb%3E%5Cn%5Cn%5Cud83c%5Cudff7%5Cufe0f+%5Cu06a9%5Cu062f+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc%3A+%3Ccode%3EWWFK764J%3C%2Fcode%3E%5Cn%5Cud83c%5Cudfaf+%5Cu0646%5Cu0648%5Cu0639%3A+%5Cud83c%5Cudfaf+%5Cu06a9%5Cu0644%5Cu0627%5Cu0633%5Cu06cc%5Cu06a9%5Cn%5Cud83d%5Cudc65+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc%5Cu06a9%5Cu0646%5Cu0627%5Cu0646+%281+%5Cu0646%5Cu0641%5Cu0631%29%3A%5Cn%5Cn%5Cu2022+Moein%5Cn%5Cn%5Cu0628%5Cu0631%5Cu0627%5Cu06cc+%5Cu067e%5Cu06cc%5Cu0648%5Cu0633%5Cu062a%5Cu0646+%5Cu06a9%5Cu0644%5Cu06cc%5Cu06a9+%5Cu06a9%5Cu0646%21+%5Cud83d%5Cudc47%5Cn%22%7D%2C+%22reply_markup%22%3A+%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83c%5Cudfae+%5Cu067e%5Cu06cc%5Cu0648%5Cu0633%5Cu062a%5Cu0646+%5Cu0628%5Cu0647+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%281+%5Cu0646%5Cu0641%5Cu0631%29%22%2C+%22callback_data%22%3A+%22join_WWFK764J%22%7D%5D%5D%7D%2C+%22description%22%3A+%22%5Cu0628%5Cu0627%5Cu0632%5Cu06cc%5Cu06a9%5Cu0646%5Cu0627%5Cu0646%3A+1+%5Cu0646%5Cu0641%5Cu0631+%7C+%5Cu0628%5Cu0631%5Cu0627%5Cu06cc+%5Cu067e%5Cu06cc%5Cu0648%5Cu0633%5Cu062a%5Cu0646+%5Cu06a9%5Cu0644%5Cu06cc%5Cu06a9+%5Cu06a9%5Cu0646%21%22%7D%5D&cache_time=1 HTTP/1.1" 200 25
2025-08-13 20:33:40,330 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334573&timeout=20 HTTP/1.1" 200 435
2025-08-13 20:33:40,331 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:33:40,740 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:33:40,926 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:33:41,070 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:33:41,247 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A%F0%9F%8E%AE+%3Cb%3E%D8%A8%D8%A7%D8%B2%DB%8C+%D8%AD%D9%82%DB%8C%D9%82%D8%AA+%DB%8C%D8%A7+%D8%B4%D8%AC%D8%A7%D8%B9%D8%AA%3C%2Fb%3E%0A%0A%F0%9F%8F%B7%EF%B8%8F+%DA%A9%D8%AF+%D8%A8%D8%A7%D8%B2%DB%8C%3A+%3Ccode%3EWWFK764J%3C%2Fcode%3E%0A%F0%9F%8E%AF+%D9%86%D9%88%D8%B9%3A+%F0%9F%8E%AF+%DA%A9%D9%84%D8%A7%D8%B3%DB%8C%DA%A9%0A%F0%9F%91%A5+%D8%A8%D8%A7%D8%B2%DB%8C%DA%A9%D9%86%D8%A7%D9%86+%282+%D9%86%D9%81%D8%B1%29%3A%0A%0A%E2%80%A2+Moein%0A%E2%80%A2+.%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C+%D9%87%DB%8C%D8%A6%D8%AA+%D8%A7%D9%86%D8%AC%D9%85%D9%86+%D9%87%D8%A7%DB%8C+%D9%88%D8%B1%D8%B2%D8%B4%DB%8C%0A%0A%E2%9C%85+%D8%A2%D9%85%D8%A7%D8%AF%D9%87+%D8%B4%D8%B1%D9%88%D8%B9%21%0A&inline_message_id=BAAAABbVBgBKixYg-eGKKsQBaDo&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83c%5Cudfae+%5Cu067e%5Cu06cc%5Cu0648%5Cu0633%5Cu062a%5Cu0646+%5Cu0628%5Cu0647+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%282+%5Cu0646%5Cu0641%5Cu0631%29%22%2C+%22callback_data%22%3A+%22join_WWFK764J%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%5Cu25b6%5Cufe0f+%5Cu0634%5Cu0631%5Cu0648%5Cu0639+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc%22%2C+%22callback_data%22%3A+%22start_game_WWFK764J%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:33:41,440 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=686474504293544166&text=%E2%9C%85+%D8%A8%D8%A7+%D9%85%D9%88%D9%81%D9%82%DB%8C%D8%AA+%D8%A8%D9%87+%D8%A8%D8%A7%D8%B2%DB%8C+%D9%BE%DB%8C%D9%88%D8%B3%D8%AA%DB%8C%D8%AF%21 HTTP/1.1" 200 25
2025-08-13 20:33:42,980 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334574&timeout=20 HTTP/1.1" 200 441
2025-08-13 20:33:42,981 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:33:43,327 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:33:43,462 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:33:43,642 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:33:43,900 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=686474505341300988&text=%E2%9D%8C+%D9%86%D9%85%DB%8C%E2%80%8C%D8%AA%D9%88%D8%A7%D9%86%DB%8C%D8%AF+%D8%A7%DB%8C%D9%86+%D8%A8%D8%A7%D8%B2%DB%8C+%D8%B1%D8%A7+%D8%B4%D8%B1%D9%88%D8%B9+%DA%A9%D9%86%DB%8C%D8%AF%21&show_alert=True HTTP/1.1" 200 25
2025-08-13 20:33:46,180 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334575&timeout=20 HTTP/1.1" 200 291
2025-08-13 20:33:46,181 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:33:46,564 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:33:46,742 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:46,907 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:47,089 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A++++%F0%9F%8E%AE+%3Cb%3E%D8%A8%D8%A7%D8%B2%DB%8C+%D8%AF%D8%B1+%D8%AD%D8%A7%D9%84+%D8%A7%D9%86%D8%AC%D8%A7%D9%85%3C%2Fb%3E%0A%0A++++%F0%9F%8F%B7%EF%B8%8F+%DA%A9%D8%AF+%D8%A8%D8%A7%D8%B2%DB%8C%3A+%3Ccode%3EWWFK764J%3C%2Fcode%3E%0A++++%F0%9F%8E%AF+%D9%86%D9%88%D8%B9%3A+%F0%9F%8E%AF+%DA%A9%D9%84%D8%A7%D8%B3%DB%8C%DA%A9%0A%0A++++%F0%9F%91%A4+%D9%86%D9%88%D8%A8%D8%AA%3A+%3Cb%3EMoein%3C%2Fb%3E%0A%0A++++%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8+%DA%A9%D9%86%3A+%D8%AD%D9%82%DB%8C%D9%82%D8%AA+%DB%8C%D8%A7+%D8%B4%D8%AC%D8%A7%D8%B9%D8%AA%D8%9F+%F0%9F%A4%94%0A++++&inline_message_id=BAAAABbVBgBKixYg-eGKKsQBaDo&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83d%5Cudcad+%5Cu062d%5Cu0642%5Cu06cc%5Cu0642%5Cu062a%22%2C+%22callback_data%22%3A+%22choice_truth_WWFK764J%22%7D%2C+%7B%22text%22%3A+%22%5Cud83d%5Cudcaa+%5Cu0634%5Cu062c%5Cu0627%5Cu0639%5Cu062a%22%2C+%22callback_data%22%3A+%22choice_dare_WWFK764J%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%5Cud83c%5Cudfc1+%5Cu067e%5Cu0627%5Cu06cc%5Cu0627%5Cu0646+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc%22%2C+%22callback_data%22%3A+%22end_game_WWFK764J%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:33:47,261 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=2312188612410908288&text=%F0%9F%8E%AE+%D8%A8%D8%A7%D8%B2%DB%8C+%D8%B4%D8%B1%D9%88%D8%B9+%D8%B4%D8%AF%21 HTTP/1.1" 200 25
2025-08-13 20:33:54,305 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334576&timeout=20 HTTP/1.1" 200 293
2025-08-13 20:33:54,306 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:33:54,646 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:33:54,786 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:54,987 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:55,181 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A++++%F0%9F%8E%AE+%3Cb%3E%D8%B3%D8%A4%D8%A7%D9%84+%D8%A8%D8%B1%D8%A7%DB%8C+Moein%3C%2Fb%3E%0A%0A++++%F0%9F%92%AD+%D8%AD%D9%82%DB%8C%D9%82%D8%AA%3A+%3Cb%3E%DA%A9%D8%AF%D9%88%D9%85+%D8%B4%D8%AE%D8%B5+%D9%85%D8%B4%D9%87%D9%88%D8%B1+%D8%B1%D9%88+%D8%AF%D9%88%D8%B3%D8%AA+%D8%AF%D8%A7%D8%B1%DB%8C%D8%9F%3C%2Fb%3E%0A%0A++++%D9%BE%D8%B3+%D8%A7%D8%B2+%D8%A7%D9%86%D8%AC%D8%A7%D9%85+%28%DB%8C%D8%A7+%D8%B9%D8%AF%D9%85+%D8%A7%D9%86%D8%AC%D8%A7%D9%85%29+%D8%B1%D9%88%DB%8C+%DB%8C%DA%A9%DB%8C+%D8%A7%D8%B2+%D8%AF%DA%A9%D9%85%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C+%D8%B2%DB%8C%D8%B1+%DA%A9%D9%84%DB%8C%DA%A9+%DA%A9%D9%86%3A%0A++++&inline_message_id=BAAAABbVBgBKixYg-eGKKsQBaDo&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cu2705+%5Cu0627%5Cu0646%5Cu062c%5Cu0627%5Cu0645+%5Cu0634%5Cu062f%22%2C+%22callback_data%22%3A+%22result_done_WWFK764J_4%22%7D%2C+%7B%22text%22%3A+%22%5Cu274c+%5Cu0627%5Cu0646%5Cu062c%5Cu0627%5Cu0645+%5Cu0646%5Cu0634%5Cu062f%22%2C+%22callback_data%22%3A+%22result_failed_WWFK764J_4%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:33:55,371 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=2312188612553456209&text=%E2%9C%85+%D8%AD%D9%82%DB%8C%D9%82%D8%AA+%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8+%D8%B4%D8%AF%21 HTTP/1.1" 200 25
2025-08-13 20:33:56,773 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334577&timeout=20 HTTP/1.1" 200 296
2025-08-13 20:33:56,774 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:33:57,127 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:33:57,289 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:57,440 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:33:57,640 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A++++%F0%9F%8E%AE+%3Cb%3E%D8%A8%D8%A7%D8%B2%DB%8C+%D8%AF%D8%B1+%D8%AD%D8%A7%D9%84+%D8%A7%D9%86%D8%AC%D8%A7%D9%85%3C%2Fb%3E%0A%0A++++%F0%9F%8F%B7%EF%B8%8F+%DA%A9%D8%AF+%D8%A8%D8%A7%D8%B2%DB%8C%3A+%3Ccode%3EWWFK764J%3C%2Fcode%3E%0A++++%F0%9F%8E%AF+%D9%86%D9%88%D8%B9%3A+%F0%9F%8E%AF+%DA%A9%D9%84%D8%A7%D8%B3%DB%8C%DA%A9%0A%0A++++%F0%9F%91%A4+%D9%86%D9%88%D8%A8%D8%AA%3A+%3Cb%3E.%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C+%D9%87%DB%8C%D8%A6%D8%AA+%D8%A7%D9%86%D8%AC%D9%85%D9%86+%D9%87%D8%A7%DB%8C+%D9%88%D8%B1%D8%B2%D8%B4%DB%8C%3C%2Fb%3E%0A%0A++++%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8+%DA%A9%D9%86%3A+%D8%AD%D9%82%DB%8C%D9%82%D8%AA+%DB%8C%D8%A7+%D8%B4%D8%AC%D8%A7%D8%B9%D8%AA%D8%9F+%F0%9F%A4%94%0A++++&inline_message_id=BAAAABbVBgBKixYg-eGKKsQBaDo&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83d%5Cudcad+%5Cu062d%5Cu0642%5Cu06cc%5Cu0642%5Cu062a%22%2C+%22callback_data%22%3A+%22choice_truth_WWFK764J%22%7D%2C+%7B%22text%22%3A+%22%5Cud83d%5Cudcaa+%5Cu0634%5Cu062c%5Cu0627%5Cu0639%5Cu062a%22%2C+%22callback_data%22%3A+%22choice_dare_WWFK764J%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%5Cud83c%5Cudfc1+%5Cu067e%5Cu0627%5Cu06cc%5Cu0627%5Cu0646+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc%22%2C+%22callback_data%22%3A+%22end_game_WWFK764J%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:33:57,791 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=2312188609780006840&text=%D8%A7%D9%86%D8%AC%D8%A7%D9%85+%D9%86%D8%B4%D8%AF+%E2%9D%8C+%2B0+%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2%21 HTTP/1.1" 200 25
2025-08-13 20:33:59,440 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334578&timeout=20 HTTP/1.1" 200 443
2025-08-13 20:33:59,441 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:33:59,780 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:33:59,928 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:34:00,082 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:34:00,261 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A++++%F0%9F%8E%AE+%3Cb%3E%D8%B3%D8%A4%D8%A7%D9%84+%D8%A8%D8%B1%D8%A7%DB%8C+.%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C+%D9%87%DB%8C%D8%A6%D8%AA+%D8%A7%D9%86%D8%AC%D9%85%D9%86+%D9%87%D8%A7%DB%8C+%D9%88%D8%B1%D8%B2%D8%B4%DB%8C%3C%2Fb%3E%0A%0A++++%F0%9F%92%AD+%D8%AD%D9%82%DB%8C%D9%82%D8%AA%3A+%3Cb%3E%D8%A8%D8%B2%D8%B1%DA%AF%D8%AA%D8%B1%DB%8C%D9%86+%D8%AA%D8%B1%D8%B3%D8%AA+%DA%A9%D9%87+%D8%AF%D8%A7%D8%B1%DB%8C+%DA%86%DB%8C%D8%B3%D8%AA%D8%9F%3C%2Fb%3E%0A%0A++++%D9%BE%D8%B3+%D8%A7%D8%B2+%D8%A7%D9%86%D8%AC%D8%A7%D9%85+%28%DB%8C%D8%A7+%D8%B9%D8%AF%D9%85+%D8%A7%D9%86%D8%AC%D8%A7%D9%85%29+%D8%B1%D9%88%DB%8C+%DB%8C%DA%A9%DB%8C+%D8%A7%D8%B2+%D8%AF%DA%A9%D9%85%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C+%D8%B2%DB%8C%D8%B1+%DA%A9%D9%84%DB%8C%DA%A9+%DA%A9%D9%86%3A%0A++++&inline_message_id=BAAAABbVBgBKixYg-eGKKsQBaDo&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cu2705+%5Cu0627%5Cu0646%5Cu062c%5Cu0627%5Cu0645+%5Cu0634%5Cu062f%22%2C+%22callback_data%22%3A+%22result_done_WWFK764J_2%22%7D%2C+%7B%22text%22%3A+%22%5Cu274c+%5Cu0627%5Cu0646%5Cu062c%5Cu0627%5Cu0645+%5Cu0646%5Cu0634%5Cu062f%22%2C+%22callback_data%22%3A+%22result_failed_WWFK764J_2%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:34:00,442 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=686474503330916523&text=%E2%9C%85+%D8%AD%D9%82%DB%8C%D9%82%D8%AA+%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8+%D8%B4%D8%AF%21 HTTP/1.1" 200 25
2025-08-13 20:34:01,580 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334579&timeout=20 HTTP/1.1" 200 444
2025-08-13 20:34:01,581 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:34:01,940 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:34:02,120 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:34:02,248 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=6602283244 HTTP/1.1" 200 272
